year,month,week_of_month,product_id,product,category,units,revenue
2023,11,2,1126,Sardines w/ Stuffed Olives | Sintra,Sardines w/ Stuffed Olives (Cities),4,52.0
2023,11,2,1127,Sardines w/ Stuffed Olives | Cascais,Sardines w/ Stuffed Olives (Cities),1,13.0
2023,11,2,1128,Sardines w/ Stuffed Olives | Obidos,Sardines w/ Stuffed Olives (Cities),3,39.0
2023,11,2,1129,Sardines w/ Stuffed Olives | Evora,Sardines w/ Stuffed Olives (Cities),1,13.0
2023,11,2,1130,Sardines w/ Stuffed Olives | Coimbra,Sardines w/ Stuffed Olives (Cities),2,26.0
2023,11,2,1132,Sardines w/ Stuffed Olives | Algarve,Sardines w/ Stuffed Olives (Cities),5,65.0
2023,11,2,1135,Horse Mackerel in Extra Virgin Olive Oil,Other Fish & Seafood,8,48.0
2023,11,2,1136,Smoked Mussels in Olive Oil,Other Fish & Seafood,39,304.2
2023,11,2,1137,Tuna in Olive Oil,Other Fish & Seafood,34,302.6
2023,11,2,1138,Fillets with Mustard,Other Fish & Seafood,16,185.6
2023,11,2,1139,Mackerel Fillets in Olive Oil,Other Fish & Seafood,26,241.8
2023,11,2,1140,Smoked Trout in Olive Oil,Other Fish & Seafood,17,164.9
2023,11,2,1141,Squid in Stewed Sauce,Other Fish & Seafood,6,58.8
2023,11,2,1142,Spicy Needlefish in Escabeche,Other Fish & Seafood,2,21.2
2023,11,2,1143,Spicy Needlefish in Extra Virgin Olive Oil,Other Fish & Seafood,2,20.4
2023,11,2,1144,Whelks in Brine,Other Fish & Seafood,14,144.2
2023,11,2,1145,Cod in Olive Oil,Other Fish & Seafood,154,1925.0
2023,11,2,1146,Smoked Cod Roe with Vegetables,Other Fish & Seafood,19,233.7
2023,11,2,1147,Baby Cuttlefish,Other Fish & Seafood,5,71.0
2023,11,2,1148,Scabbardfish in Extra Virgin Olive Oil,Other Fish & Seafood,7,95.9
2023,11,2,1149,Smoked Salmon in Olive Oil,Other Fish & Seafood,34,503.2
2023,11,2,1150,Sea Bream in Extra Virgin Olive Oil,Other Fish & Seafood,16,243.2
2023,11,2,1151,Sea Bass in Extra Virgin Olive Oil,Other Fish & Seafood,41,627.3
2023,11,2,1152,Octopus in Extra Virgin Olive Oil,Other Fish & Seafood,115,1817.0
2023,11,2,1153,Shrimp Scampi (Prawns),Other Fish & Seafood,82,1476.0
2023,11,2,1154,Meagre in Extra Virgin Olive Oil,Other Fish & Seafood,9,162.0
2023,11,2,1155,Smoked Sole in Olive Oil,Other Fish & Seafood,1,24.7
2023,11,2,1156,Eels in Escabeche,Other Fish & Seafood,7,196.0
2023,11,2,1157,Smoked Eel Fillets in Olive Oil,Other Fish & Seafood,5,172.0
2023,11,2,1159,Spicy Lobster with Seaweed in EVOO,Other Fish & Seafood,9,417.6
2023,11,2,1160,Mackerel Roe,Other Fish & Seafood,1,26.6
2023,11,2,1162,Mackerel Pate,Pates,4,33.2
2023,11,2,1163,Sardine Pate,Pates,13,114.4
2023,11,2,1164,Sardine Pate with Mustard,Pates,5,47.0
2023,11,2,1165,Sardine Pate with Lemon,Pates,6,57.6
2023,11,2,1166,Cod Pate,Pates,31,303.8
2023,11,2,1167,Eel Escabeche Pate,Pates,6,64.8
2023,11,2,1168,Oat Balls with Vegetables,Vegetarian,5,44.0
2023,11,2,1169,Chickpea & Carrot Fritters,Vegetarian,5,48.5
2023,11,2,1170,Portobello Mushroom,Vegetarian,5,61.0
2023,11,2,1171,Sardine Summer Tote Bag,Packaging & Accessories,8,4.0
2023,11,2,1172,TNT Bag,Packaging & Accessories,4,8.0
2023,11,2,1173,COMUR Net Bag,Packaging & Accessories,1,20.0
2023,11,2,1174,Large Bag COMUR/MFSP,Packaging & Accessories,2,1.0
2023,11,2,1175,Small MFSP Bag,Packaging & Accessories,2,0.4
2023,11,2,1176,Portuguese Sardine Box 8un,Packaging & Accessories,41,0.0
2023,11,2,1177,Pates Box,Packaging & Accessories,4,0.0
2023,11,2,1178,Anchovies Box,Packaging & Accessories,11,0.0
2023,11,2,1179,Comur Survival Kit Box,Packaging & Accessories,3,0.0
2023,11,2,1180,Lingote Box,Packaging & Accessories,1,0.0
2023,11,2,1181,Crazy for Sardines Box,Packaging & Accessories,10,0.0
2023,11,3,1000,Timeless Sardines 1916,Timeless Sardines,2,18.0
2023,11,3,1001,Timeless Sardines 1917,Timeless Sardines,1,9.0
2023,11,3,1002,Timeless Sardines 1918,Timeless Sardines,1,9.0
2023,11,3,1004,Timeless Sardines 1920,Timeless Sardines,1,9.0
2023,11,3,1006,Timeless Sardines 1922,Timeless Sardines,1,9.0
2023,11,3,1007,Timeless Sardines 1923,Timeless Sardines,1,9.0
2023,11,3,1008,Timeless Sardines 1924,Timeless Sardines,1,9.0
2023,11,3,1009,Timeless Sardines 1925,Timeless Sardines,1,9.0
2023,11,3,1011,Timeless Sardines 1927,Timeless Sardines,2,18.0
2023,11,3,1012,Timeless Sardines 1928,Timeless Sardines,1,9.0
2023,11,3,1014,Timeless Sardines 1930,Timeless Sardines,3,27.0
2023,11,3,1017,Timeless Sardines 1933,Timeless Sardines,1,9.0
2023,11,3,1018,Timeless Sardines 1934,Timeless Sardines,3,27.0
2023,11,3,1019,Timeless Sardines 1935,Timeless Sardines,1,9.0
2023,11,3,1022,Timeless Sardines 1938,Timeless Sardines,1,9.0
2023,11,3,1023,Timeless Sardines 1939,Timeless Sardines,1,9.0
2023,11,3,1026,Timeless Sardines 1942,Timeless Sardines,1,9.0
2023,11,3,1030,Timeless Sardines 1946,Timeless Sardines,2,18.0
2023,11,3,1034,Timeless Sardines 1950,Timeless Sardines,3,27.0
2023,11,3,1035,Timeless Sardines 1951,Timeless Sardines,1,9.0
2023,11,3,1036,Timeless Sardines 1952,Timeless Sardines,2,18.0
2023,11,3,1038,Timeless Sardines 1954,Timeless Sardines,2,18.0
2023,11,3,1039,Timeless Sardines 1955,Timeless Sardines,1,9.0
2023,11,3,1040,Timeless Sardines 1956,Timeless Sardines,2,18.0
2023,11,3,1041,Timeless Sardines 1957,Timeless Sardines,4,36.0
2023,11,3,1042,Timeless Sardines 1958,Timeless Sardines,1,9.0
2023,11,3,1043,Timeless Sardines 1959,Timeless Sardines,3,27.0
2023,11,3,1044,Timeless Sardines 1960,Timeless Sardines,4,36.0
2023,11,3,1045,Timeless Sardines 1961,Timeless Sardines,1,9.0
2023,11,3,1046,Timeless Sardines 1962,Timeless Sardines,2,18.0
2023,11,3,1047,Timeless Sardines 1963,Timeless Sardines,1,9.0
2023,11,3,1049,Timeless Sardines 1965,Timeless Sardines,4,36.0
2023,11,3,1050,Timeless Sardines 1966,Timeless Sardines,7,63.0
2023,11,3,1052,Timeless Sardines 1968,Timeless Sardines,5,45.0
2023,11,3,1053,Timeless Sardines 1969,Timeless Sardines,4,36.0
2023,11,3,1054,Timeless Sardines 1970,Timeless Sardines,5,45.0
2023,11,3,1055,Timeless Sardines 1971,Timeless Sardines,3,27.0
2023,11,3,1056,Timeless Sardines 1972,Timeless Sardines,5,45.0
2023,11,3,1057,Timeless Sardines 1973,Timeless Sardines,1,9.0
2023,11,3,1058,Timeless Sardines 1974,Timeless Sardines,1,9.0
2023,11,3,1059,Timeless Sardines 1975,Timeless Sardines,4,36.0
2023,11,3,1060,Timeless Sardines 1976,Timeless Sardines,2,18.0
2023,11,3,1061,Timeless Sardines 1977,Timeless Sardines,5,45.0
2023,11,3,1062,Timeless Sardines 1978,Timeless Sardines,1,9.0
2023,11,3,1063,Timeless Sardines 1979,Timeless Sardines,4,36.0
2023,11,3,1064,Timeless Sardines 1980,Timeless Sardines,4,36.0
2023,11,3,1065,Timeless Sardines 1981,Timeless Sardines,5,45.0
2023,11,3,1066,Timeless Sardines 1982,Timeless Sardines,3,27.0
2023,11,3,1067,Timeless Sardines 1983,Timeless Sardines,2,18.0
2023,11,3,1068,Timeless Sardines 1984,Timeless Sardines,6,54.0
2023,11,3,1069,Timeless Sardines 1985,Timeless Sardines,2,18.0
2023,11,3,1070,Timeless Sardines 1986,Timeless Sardines,5,45.0
2023,11,3,1071,Timeless Sardines 1987,Timeless Sardines,8,72.0
2023,11,3,1072,Timeless Sardines 1988,Timeless Sardines,1,9.0
2023,11,3,1073,Timeless Sardines 1989,Timeless Sardines,2,18.0
2023,11,3,1074,Timeless Sardines 1990,Timeless Sardines,5,45.0
2023,11,3,1075,Timeless Sardines 1991,Timeless Sardines,5,45.0
2023,11,3,1076,Timeless Sardines 1992,Timeless Sardines,2,18.0
2023,11,3,1077,Timeless Sardines 1993,Timeless Sardines,3,27.0
2023,11,3,1078,Timeless Sardines 1994,Timeless Sardines,5,45.0
2023,11,3,1079,Timeless Sardines 1995,Timeless Sardines,4,36.0
2023,11,3,1080,Timeless Sardines 1996,Timeless Sardines,2,18.0
2023,11,3,1081,Timeless Sardines 1997,Timeless Sardines,4,36.0
2023,11,3,1082,Timeless Sardines 1998,Timeless Sardines,7,63.0
2023,11,3,1083,Timeless Sardines 1999,Timeless Sardines,5,45.0
2023,11,3,1085,Timeless Sardines 2001,Timeless Sardines,1,9.0
2023,11,3,1086,Timeless Sardines 2002,Timeless Sardines,5,45.0
2023,11,3,1087,Timeless Sardines 2003,Timeless Sardines,3,27.0
2023,11,3,1089,Timeless Sardines 2005,Timeless Sardines,2,18.0
2023,11,3,1090,Timeless Sardines 2006,Timeless Sardines,1,9.0
2023,11,3,1091,Timeless Sardines 2007,Timeless Sardines,1,9.0
2023,11,3,1094,Timeless Sardines 2010,Timeless Sardines,1,9.0
2023,11,3,1095,Timeless Sardines 2011,Timeless Sardines,2,18.0
2023,11,3,1100,Timeless Sardines 2016,Timeless Sardines,1,9.0
2023,11,3,1102,Timeless Sardines 2018,Timeless Sardines,1,9.0
2023,11,3,1103,Timeless Sardines 2019,Timeless Sardines,1,9.0
2023,11,3,1104,Timeless Sardines 2020,Timeless Sardines,3,27.0
2023,11,3,1105,Timeless Sardines 2021,Timeless Sardines,2,18.0
2023,11,3,1106,Timeless Sardines 2022,Timeless Sardines,1,9.0
2023,11,3,1107,Timeless Sardines 2023,Timeless Sardines,3,27.0
2023,11,3,1108,Timeless Sardines 2024,Timeless Sardines,6,54.0
2023,11,3,1109,Timeless Sardines 2025,Timeless Sardines,7,63.0
2023,11,3,1110,Timeless Sardines 2026,Timeless Sardines,7,63.0
2023,11,3,1111,Skinless & Boneless Sardines in Virgin Olive Oil,Sardines,279,4185.0
2023,11,3,1112,Small Sardines (Petinga),Sardines,6,47.4
2023,11,3,1113,Sardines with Peppers,Sardines,53,519.4
2023,11,3,1114,Spicy Smoked Sardines,Sardines,71,695.8
2023,11,3,1115,Sardines with Lemon,Sardines,53,519.4
2023,11,3,1116,Sardines in Tomato Sauce,Sardines,42,411.6
2023,11,3,1117,Sardines with Mustard,Sardines,35,399.0
2023,11,3,1118,Sardines with Ketchup,Sardines,4,40.0
2023,11,3,1119,Sardines with Seaweed in Extra Virgin Olive Oil,Sardines,7,89.6
2023,11,3,1120,Millesime,Sardines,1,43.3
2023,11,3,1121,Lingote (Ingot),Sardines,9,198.0
2023,11,3,1122,Sardines in Brine,Sardines,3,21.0
2023,11,3,1123,Anchovies,Sardines,53,508.8
2023,11,3,1124,Sardines w/ Stuffed Olives | Lisboa,Sardines w/ Stuffed Olives (Cities),19,247.0
2023,11,3,1125,Sardines w/ Stuffed Olives | Porto,Sardines w/ Stuffed Olives (Cities),1,13.0
2023,11,3,1126,Sardines w/ Stuffed Olives | Sintra,Sardines w/ Stuffed Olives (Cities),3,39.0
2023,11,3,1128,Sardines w/ Stuffed Olives | Obidos,Sardines w/ Stuffed Olives (Cities),3,39.0
2023,11,3,1130,Sardines w/ Stuffed Olives | Coimbra,Sardines w/ Stuffed Olives (Cities),3,39.0
2023,11,3,1131,Sardines w/ Stuffed Olives | Aveiro,Sardines w/ Stuffed Olives (Cities),5,65.0
2023,11,3,1132,Sardines w/ Stuffed Olives | Algarve,Sardines w/ Stuffed Olives (Cities),1,13.0
2023,11,3,1133,Sardines w/ Stuffed Olives | Madeira,Sardines w/ Stuffed Olives (Cities),1,13.0
2023,11,3,1134,Sardines w/ Stuffed Olives | Acores,Sardines w/ Stuffed Olives (Cities),2,26.0
2023,11,3,1135,Horse Mackerel in Extra Virgin Olive Oil,Other Fish & Seafood,4,24.0
2023,11,3,1136,Smoked Mussels in Olive Oil,Other Fish & Seafood,41,319.8
2023,11,3,1137,Tuna in Olive Oil,Other Fish & Seafood,62,551.8
2023,11,3,1138,Fillets with Mustard,Other Fish & Seafood,17,197.2
2023,11,3,1139,Mackerel Fillets in Olive Oil,Other Fish & Seafood,31,288.3
2023,11,3,1140,Smoked Trout in Olive Oil,Other Fish & Seafood,24,232.8
2023,11,3,1141,Squid in Stewed Sauce,Other Fish & Seafood,11,107.8
2023,11,3,1142,Spicy Needlefish in Escabeche,Other Fish & Seafood,1,10.6
2023,11,3,1143,Spicy Needlefish in Extra Virgin Olive Oil,Other Fish & Seafood,4,40.8
2023,11,3,1144,Whelks in Brine,Other Fish & Seafood,11,113.3
2023,11,3,1145,Cod in Olive Oil,Other Fish & Seafood,163,2037.5
2023,11,3,1146,Smoked Cod Roe with Vegetables,Other Fish & Seafood,16,196.8
2023,11,3,1147,Baby Cuttlefish,Other Fish & Seafood,5,71.0
2023,11,3,1148,Scabbardfish in Extra Virgin Olive Oil,Other Fish & Seafood,8,109.6
2023,11,3,1149,Smoked Salmon in Olive Oil,Other Fish & Seafood,24,355.2
2023,11,3,1150,Sea Bream in Extra Virgin Olive Oil,Other Fish & Seafood,17,258.4
2023,11,3,1151,Sea Bass in Extra Virgin Olive Oil,Other Fish & Seafood,47,719.1
2023,11,3,1152,Octopus in Extra Virgin Olive Oil,Other Fish & Seafood,101,1595.8
2023,11,3,1153,Shrimp Scampi (Prawns),Other Fish & Seafood,75,1350.0
2023,11,3,1154,Meagre in Extra Virgin Olive Oil,Other Fish & Seafood,9,162.0
2023,11,3,1156,Eels in Escabeche,Other Fish & Seafood,1,28.0
2023,11,3,1158,King Crab,Other Fish & Seafood,2,168.6
2023,11,3,1159,Spicy Lobster with Seaweed in EVOO,Other Fish & Seafood,5,232.0
2023,11,3,1160,Mackerel Roe,Other Fish & Seafood,2,53.2
2023,11,3,1161,Sardine Roe,Other Fish & Seafood,1,47.6
2023,11,3,1162,Mackerel Pate,Pates,7,58.1
2023,11,3,1163,Sardine Pate,Pates,11,96.8
2023,11,3,1164,Sardine Pate with Mustard,Pates,10,94.0
2023,11,3,1165,Sardine Pate with Lemon,Pates,7,67.2
2023,11,3,1166,Cod Pate,Pates,30,294.0
2023,11,3,1167,Eel Escabeche Pate,Pates,6,64.8
2023,11,3,1168,Oat Balls with Vegetables,Vegetarian,4,35.2
2023,11,3,1169,Chickpea & Carrot Fritters,Vegetarian,5,48.5
2023,11,3,1170,Portobello Mushroom,Vegetarian,6,73.2
2023,11,3,1171,Sardine Summer Tote Bag,Packaging & Accessories,14,7.0
2023,11,3,1172,TNT Bag,Packaging & Accessories,3,6.0
2023,11,3,1173,COMUR Net Bag,Packaging & Accessories,1,20.0
2023,11,3,1174,Large Bag COMUR/MFSP,Packaging & Accessories,9,4.5
2023,11,3,1175,Small MFSP Bag,Packaging & Accessories,4,0.8
2023,11,3,1176,Portuguese Sardine Box 8un,Packaging & Accessories,39,0.0
2023,11,3,1177,Pates Box,Packaging & Accessories,4,0.0
2023,11,3,1178,Anchovies Box,Packaging & Accessories,6,0.0
2023,11,3,1179,Comur Survival Kit Box,Packaging & Accessories,3,0.0
2023,11,3,1180,Lingote Box,Packaging & Accessories,3,0.0
2023,11,3,1181,Crazy for Sardines Box,Packaging & Accessories,9,0.0
2023,11,4,1001,Timeless Sardines 1917,Timeless Sardines,1,9.0
2023,11,4,1002,Timeless Sardines 1918,Timeless Sardines,1,9.0
2023,11,4,1003,Timeless Sardines 1919,Timeless Sardines,2,18.0
2023,11,4,1004,Timeless Sardines 1920,Timeless Sardines,2,18.0
2023,11,4,1006,Timeless Sardines 1922,Timeless Sardines,1,9.0
2023,11,4,1007,Timeless Sardines 1923,Timeless Sardines,3,27.0
2023,11,4,1008,Timeless Sardines 1924,Timeless Sardines,1,9.0
2023,11,4,1009,Timeless Sardines 1925,Timeless Sardines,1,9.0
2023,11,4,1010,Timeless Sardines 1926,Timeless Sardines,2,18.0
2023,11,4,1011,Timeless Sardines 1927,Timeless Sardines,1,9.0
2023,11,4,1012,Timeless Sardines 1928,Timeless Sardines,1,9.0
2023,11,4,1014,Timeless Sardines 1930,Timeless Sardines,1,9.0
2023,11,4,1015,Timeless Sardines 1931,Timeless Sardines,1,9.0
2023,11,4,1017,Timeless Sardines 1933,Timeless Sardines,3,27.0
2023,11,4,1019,Timeless Sardines 1935,Timeless Sardines,1,9.0
2023,11,4,1020,Timeless Sardines 1936,Timeless Sardines,2,18.0
2023,11,4,1021,Timeless Sardines 1937,Timeless Sardines,1,9.0
2023,11,4,1023,Timeless Sardines 1939,Timeless Sardines,2,18.0
2023,11,4,1026,Timeless Sardines 1942,Timeless Sardines,1,9.0
2023,11,4,1027,Timeless Sardines 1943,Timeless Sardines,1,9.0
2023,11,4,1028,Timeless Sardines 1944,Timeless Sardines,2,18.0
2023,11,4,1030,Timeless Sardines 1946,Timeless Sardines,2,18.0
2023,11,4,1032,Timeless Sardines 1948,Timeless Sardines,1,9.0
2023,11,4,1033,Timeless Sardines 1949,Timeless Sardines,1,9.0
2023,11,4,1034,Timeless Sardines 1950,Timeless Sardines,3,27.0
2023,11,4,1035,Timeless Sardines 1951,Timeless Sardines,4,36.0
2023,11,4,1036,Timeless Sardines 1952,Timeless Sardines,5,45.0
2023,11,4,1037,Timeless Sardines 1953,Timeless Sardines,6,54.0
2023,11,4,1038,Timeless Sardines 1954,Timeless Sardines,4,36.0
2023,11,4,1039,Timeless Sardines 1955,Timeless Sardines,3,27.0
2023,11,4,1040,Timeless Sardines 1956,Timeless Sardines,7,63.0
2023,11,4,1041,Timeless Sardines 1957,Timeless Sardines,5,45.0
2023,11,4,1043,Timeless Sardines 1959,Timeless Sardines,7,63.0
2023,11,4,1044,Timeless Sardines 1960,Timeless Sardines,5,45.0
2023,11,4,1045,Timeless Sardines 1961,Timeless Sardines,4,36.0
2023,11,4,1046,Timeless Sardines 1962,Timeless Sardines,4,36.0
2023,11,4,1047,Timeless Sardines 1963,Timeless Sardines,3,27.0
2023,11,4,1048,Timeless Sardines 1964,Timeless Sardines,7,63.0
2023,11,4,1049,Timeless Sardines 1965,Timeless Sardines,1,9.0
2023,11,4,1050,Timeless Sardines 1966,Timeless Sardines,5,45.0
2023,11,4,1051,Timeless Sardines 1967,Timeless Sardines,4,36.0
2023,11,4,1052,Timeless Sardines 1968,Timeless Sardines,4,36.0
2023,11,4,1053,Timeless Sardines 1969,Timeless Sardines,3,27.0
2023,11,4,1054,Timeless Sardines 1970,Timeless Sardines,6,54.0
2023,11,4,1055,Timeless Sardines 1971,Timeless Sardines,5,45.0
2023,11,4,1056,Timeless Sardines 1972,Timeless Sardines,4,36.0
2023,11,4,1057,Timeless Sardines 1973,Timeless Sardines,2,18.0
2023,11,4,1058,Timeless Sardines 1974,Timeless Sardines,2,18.0
2023,11,4,1059,Timeless Sardines 1975,Timeless Sardines,6,54.0
2023,11,4,1060,Timeless Sardines 1976,Timeless Sardines,5,45.0
2023,11,4,1061,Timeless Sardines 1977,Timeless Sardines,8,72.0
2023,11,4,1062,Timeless Sardines 1978,Timeless Sardines,4,36.0
2023,11,4,1063,Timeless Sardines 1979,Timeless Sardines,4,36.0
2023,11,4,1064,Timeless Sardines 1980,Timeless Sardines,3,27.0
2023,11,4,1065,Timeless Sardines 1981,Timeless Sardines,4,36.0
2023,11,4,1066,Timeless Sardines 1982,Timeless Sardines,2,18.0
2023,11,4,1067,Timeless Sardines 1983,Timeless Sardines,6,54.0
2023,11,4,1068,Timeless Sardines 1984,Timeless Sardines,3,27.0
2023,11,4,1069,Timeless Sardines 1985,Timeless Sardines,2,18.0
2023,11,4,1070,Timeless Sardines 1986,Timeless Sardines,6,54.0
2023,11,4,1071,Timeless Sardines 1987,Timeless Sardines,2,18.0
2023,11,4,1072,Timeless Sardines 1988,Timeless Sardines,2,18.0
2023,11,4,1073,Timeless Sardines 1989,Timeless Sardines,4,36.0
2023,11,4,1074,Timeless Sardines 1990,Timeless Sardines,1,9.0
2023,11,4,1075,Timeless Sardines 1991,Timeless Sardines,2,18.0
2023,11,4,1076,Timeless Sardines 1992,Timeless Sardines,3,27.0
2023,11,4,1077,Timeless Sardines 1993,Timeless Sardines,8,72.0
2023,11,4,1078,Timeless Sardines 1994,Timeless Sardines,2,18.0
2023,11,4,1079,Timeless Sardines 1995,Timeless Sardines,3,27.0
2023,11,4,1080,Timeless Sardines 1996,Timeless Sardines,6,54.0
2023,11,4,1081,Timeless Sardines 1997,Timeless Sardines,4,36.0
2023,11,4,1082,Timeless Sardines 1998,Timeless Sardines,4,36.0
2023,11,4,1083,Timeless Sardines 1999,Timeless Sardines,7,63.0
2023,11,4,1084,Timeless Sardines 2000,Timeless Sardines,2,18.0
2023,11,4,1085,Timeless Sardines 2001,Timeless Sardines,2,18.0
2023,11,4,1086,Timeless Sardines 2002,Timeless Sardines,5,45.0
2023,11,4,1087,Timeless Sardines 2003,Timeless Sardines,1,9.0
2023,11,4,1089,Timeless Sardines 2005,Timeless Sardines,3,27.0
2023,11,4,1091,Timeless Sardines 2007,Timeless Sardines,1,9.0
2023,11,4,1092,Timeless Sardines 2008,Timeless Sardines,1,9.0
2023,11,4,1094,Timeless Sardines 2010,Timeless Sardines,1,9.0
2023,11,4,1095,Timeless Sardines 2011,Timeless Sardines,1,9.0
2023,11,4,1096,Timeless Sardines 2012,Timeless Sardines,1,9.0
2023,11,4,1097,Timeless Sardines 2013,Timeless Sardines,1,9.0
2023,11,4,1098,Timeless Sardines 2014,Timeless Sardines,4,36.0
2023,11,4,1099,Timeless Sardines 2015,Timeless Sardines,1,9.0
2023,11,4,1100,Timeless Sardines 2016,Timeless Sardines,1,9.0
2023,11,4,1101,Timeless Sardines 2017,Timeless Sardines,1,9.0
2023,11,4,1102,Timeless Sardines 2018,Timeless Sardines,2,18.0
2023,11,4,1103,Timeless Sardines 2019,Timeless Sardines,1,9.0
2023,11,4,1104,Timeless Sardines 2020,Timeless Sardines,8,72.0
2023,11,4,1105,Timeless Sardines 2021,Timeless Sardines,5,45.0
2023,11,4,1106,Timeless Sardines 2022,Timeless Sardines,4,36.0
2023,11,4,1107,Timeless Sardines 2023,Timeless Sardines,4,36.0
2023,11,4,1108,Timeless Sardines 2024,Timeless Sardines,6,54.0
2023,11,4,1109,Timeless Sardines 2025,Timeless Sardines,5,45.0
2023,11,4,1110,Timeless Sardines 2026,Timeless Sardines,6,54.0
2023,11,4,1111,Skinless & Boneless Sardines in Virgin Olive Oil,Sardines,278,4170.0
2023,11,4,1112,Small Sardines (Petinga),Sardines,16,126.4
2023,11,4,1113,Sardines with Peppers,Sardines,77,754.6
2023,11,4,1114,Spicy Smoked Sardines,Sardines,73,715.4
2023,11,4,1115,Sardines with Lemon,Sardines,53,519.4
2023,11,4,1116,Sardines in Tomato Sauce,Sardines,48,470.4
2023,11,4,1117,Sardines with Mustard,Sardines,31,353.4
2023,11,4,1118,Sardines with Ketchup,Sardines,5,50.0
2023,11,4,1119,Sardines with Seaweed in Extra Virgin Olive Oil,Sardines,7,89.6
2023,11,4,1120,Millesime,Sardines,3,129.9
2023,11,4,1121,Lingote (Ingot),Sardines,12,264.0
2023,11,4,1122,Sardines in Brine,Sardines,16,112.0
2023,11,4,1123,Anchovies,Sardines,61,585.6
2023,11,4,1124,Sardines w/ Stuffed Olives | Lisboa,Sardines w/ Stuffed Olives (Cities),45,585.0
2023,11,4,1125,Sardines w/ Stuffed Olives | Porto,Sardines w/ Stuffed Olives (Cities),6,78.0
2023,11,4,1126,Sardines w/ Stuffed Olives | Sintra,Sardines w/ Stuffed Olives (Cities),6,78.0
2023,11,4,1127,Sardines w/ Stuffed Olives | Cascais,Sardines w/ Stuffed Olives (Cities),3,39.0
2023,11,4,1128,Sardines w/ Stuffed Olives | Obidos,Sardines w/ Stuffed Olives (Cities),3,39.0
2023,11,4,1129,Sardines w/ Stuffed Olives | Evora,Sardines w/ Stuffed Olives (Cities),1,13.0
2023,11,4,1131,Sardines w/ Stuffed Olives | Aveiro,Sardines w/ Stuffed Olives (Cities),4,52.0
2023,11,4,1132,Sardines w/ Stuffed Olives | Algarve,Sardines w/ Stuffed Olives (Cities),3,39.0
2023,11,4,1133,Sardines w/ Stuffed Olives | Madeira,Sardines w/ Stuffed Olives (Cities),2,26.0
2023,11,4,1134,Sardines w/ Stuffed Olives | Acores,Sardines w/ Stuffed Olives (Cities),5,65.0
2023,11,4,1135,Horse Mackerel in Extra Virgin Olive Oil,Other Fish & Seafood,5,30.0
2023,11,4,1136,Smoked Mussels in Olive Oil,Other Fish & Seafood,44,343.2
2023,11,4,1137,Tuna in Olive Oil,Other Fish & Seafood,65,578.5
2023,11,4,1138,Fillets with Mustard,Other Fish & Seafood,19,220.4
2023,11,4,1139,Mackerel Fillets in Olive Oil,Other Fish & Seafood,25,232.5
2023,11,4,1140,Smoked Trout in Olive Oil,Other Fish & Seafood,20,194.0
2023,11,4,1141,Squid in Stewed Sauce,Other Fish & Seafood,15,147.0
2023,11,4,1142,Spicy Needlefish in Escabeche,Other Fish & Seafood,7,74.2
