year,month,product_id,product,category,units,revenue
2024,2,1103,Timeless Sardines 2019,Timeless Sardines,5,45.0
2024,2,1104,Timeless Sardines 2020,Timeless Sardines,15,135.0
2024,2,1105,Timeless Sardines 2021,Timeless Sardines,14,126.0
2024,2,1106,Timeless Sardines 2022,Timeless Sardines,22,198.0
2024,2,1107,Timeless Sardines 2023,Timeless Sardines,16,144.0
2024,2,1108,Timeless Sardines 2024,Timeless Sardines,19,171.0
2024,2,1109,Timeless Sardines 2025,Timeless Sardines,14,126.0
2024,2,1110,Timeless Sardines 2026,Timeless Sardines,9,81.0
2024,2,1111,Skinless & Boneless Sardines in Virgin Olive Oil,Sardines,818,12270.0
2024,2,1112,Small Sardines (Petinga),Sardines,24,189.6
2024,2,1113,Sardines with Peppers,Sardines,209,2048.2
2024,2,1114,Spicy Smoked Sardines,Sardines,197,1930.6
2024,2,1115,Sardines with Lemon,Sardines,153,1499.4
2024,2,1116,Sardines in Tomato Sauce,Sardines,134,1313.2
2024,2,1117,Sardines with Mustard,Sardines,96,1094.4
2024,2,1118,Sardines with Ketchup,Sardines,11,110.0
2024,2,1119,Sardines with Seaweed in Extra Virgin Olive Oil,Sardines,14,179.20000000000002
2024,2,1120,Millesime,Sardines,6,259.79999999999995
2024,2,1121,Lingote (Ingot),Sardines,38,836.0
2024,2,1122,Sardines in Brine,Sardines,38,266.0
2024,2,1123,Anchovies,Sardines,180,1728.0
2024,2,1124,Sardines w/ Stuffed Olives | Lisboa,Sardines w/ Stuffed Olives (Cities),122,1586.0
2024,2,1125,Sardines w/ Stuffed Olives | Porto,Sardines w/ Stuffed Olives (Cities),22,286.0
2024,2,1126,Sardines w/ Stuffed Olives | Sintra,Sardines w/ Stuffed Olives (Cities),20,260.0
2024,2,1127,Sardines w/ Stuffed Olives | Cascais,Sardines w/ Stuffed Olives (Cities),4,52.0
2024,2,1128,Sardines w/ Stuffed Olives | Obidos,Sardines w/ Stuffed Olives (Cities),6,78.0
2024,2,1129,Sardines w/ Stuffed Olives | Evora,Sardines w/ Stuffed Olives (Cities),5,65.0
2024,2,1130,Sardines w/ Stuffed Olives | Coimbra,Sardines w/ Stuffed Olives (Cities),1,13.0
2024,2,1131,Sardines w/ Stuffed Olives | Aveiro,Sardines w/ Stuffed Olives (Cities),5,65.0
2024,2,1132,Sardines w/ Stuffed Olives | Algarve,Sardines w/ Stuffed Olives (Cities),2,26.0
2024,2,1133,Sardines w/ Stuffed Olives | Madeira,Sardines w/ Stuffed Olives (Cities),10,130.0
2024,2,1135,Horse Mackerel in Extra Virgin Olive Oil,Other Fish & Seafood,16,96.0
2024,2,1136,Smoked Mussels in Olive Oil,Other Fish & Seafood,129,1006.2
2024,2,1137,Tuna in Olive Oil,Other Fish & Seafood,148,1317.2
2024,2,1138,Fillets with Mustard,Other Fish & Seafood,43,498.8
2024,2,1139,Mackerel Fillets in Olive Oil,Other Fish & Seafood,80,744.0
2024,2,1140,Smoked Trout in Olive Oil,Other Fish & Seafood,50,485.0
2024,2,1141,Squid in Stewed Sauce,Other Fish & Seafood,37,362.6
2024,2,1142,Spicy Needlefish in Escabeche,Other Fish & Seafood,11,116.6
2024,2,1143,Spicy Needlefish in Extra Virgin Olive Oil,Other Fish & Seafood,16,163.2
2024,2,1144,Whelks in Brine,Other Fish & Seafood,32,329.6
2024,2,1145,Cod in Olive Oil,Other Fish & Seafood,310,3875.0
2024,2,1146,Smoked Cod Roe with Vegetables,Other Fish & Seafood,31,381.3
2024,2,1147,Baby Cuttlefish,Other Fish & Seafood,13,184.6
2024,2,1148,Scabbardfish in Extra Virgin Olive Oil,Other Fish & Seafood,32,438.4
2024,2,1149,Smoked Salmon in Olive Oil,Other Fish & Seafood,151,2234.8
2024,2,1150,Sea Bream in Extra Virgin Olive Oil,Other Fish & Seafood,39,592.8
2024,2,1151,Sea Bass in Extra Virgin Olive Oil,Other Fish & Seafood,156,2386.8
2024,2,1152,Octopus in Extra Virgin Olive Oil,Other Fish & Seafood,367,5798.6
2024,2,1153,Shrimp Scampi (Prawns),Other Fish & Seafood,144,2592.0
2024,2,1154,Meagre in Extra Virgin Olive Oil,Other Fish & Seafood,64,1152.0
2024,2,1155,Smoked Sole in Olive Oil,Other Fish & Seafood,9,222.3
2024,2,1156,Eels in Escabeche,Other Fish & Seafood,4,112.0
2024,2,1157,Smoked Eel Fillets in Olive Oil,Other Fish & Seafood,7,240.8
2024,2,1158,King Crab,Other Fish & Seafood,2,168.6
2024,2,1159,Spicy Lobster with Seaweed in EVOO,Other Fish & Seafood,12,556.8
2024,2,1160,Mackerel Roe,Other Fish & Seafood,5,133.0
2024,2,1161,Sardine Roe,Other Fish & Seafood,1,47.6
2024,2,1162,Mackerel Pate,Pates,14,116.20000000000002
2024,2,1163,Sardine Pate,Pates,43,378.4
2024,2,1164,Sardine Pate with Mustard,Pates,27,253.8
2024,2,1165,Sardine Pate with Lemon,Pates,20,192.0
2024,2,1166,Cod Pate,Pates,65,637.0
2024,2,1167,Eel Escabeche Pate,Pates,16,172.8
2024,2,1168,Oat Balls with Vegetables,Vegetarian,11,96.8
2024,2,1169,Chickpea & Carrot Fritters,Vegetarian,24,232.8
2024,2,1170,Portobello Mushroom,Vegetarian,13,158.6
2024,2,1171,Sardine Summer Tote Bag,Packaging & Accessories,20,10.0
2024,2,1172,TNT Bag,Packaging & Accessories,15,30.0
2024,2,1173,COMUR Net Bag,Packaging & Accessories,3,60.0
2024,2,1174,Large Bag COMUR/MFSP,Packaging & Accessories,7,3.5
2024,2,1175,Small MFSP Bag,Packaging & Accessories,15,3.0
2024,2,1176,Portuguese Sardine Box 8un,Packaging & Accessories,106,0.0
2024,2,1177,Pates Box,Packaging & Accessories,17,0.0
2024,2,1178,Anchovies Box,Packaging & Accessories,15,0.0
2024,2,1179,Comur Survival Kit Box,Packaging & Accessories,5,0.0
2024,2,1180,Lingote Box,Packaging & Accessories,4,0.0
2024,2,1181,Crazy for Sardines Box,Packaging & Accessories,39,0.0
2024,3,1000,Timeless Sardines 1916,Timeless Sardines,2,18.0
2024,3,1001,Timeless Sardines 1917,Timeless Sardines,6,54.0
2024,3,1002,Timeless Sardines 1918,Timeless Sardines,3,27.0
2024,3,1003,Timeless Sardines 1919,Timeless Sardines,1,9.0
2024,3,1004,Timeless Sardines 1920,Timeless Sardines,3,27.0
2024,3,1005,Timeless Sardines 1921,Timeless Sardines,3,27.0
2024,3,1006,Timeless Sardines 1922,Timeless Sardines,5,45.0
2024,3,1007,Timeless Sardines 1923,Timeless Sardines,2,18.0
2024,3,1008,Timeless Sardines 1924,Timeless Sardines,4,36.0
2024,3,1009,Timeless Sardines 1925,Timeless Sardines,6,54.0
2024,3,1010,Timeless Sardines 1926,Timeless Sardines,4,36.0
2024,3,1011,Timeless Sardines 1927,Timeless Sardines,5,45.0
2024,3,1012,Timeless Sardines 1928,Timeless Sardines,2,18.0
2024,3,1013,Timeless Sardines 1929,Timeless Sardines,2,18.0
2024,3,1014,Timeless Sardines 1930,Timeless Sardines,2,18.0
2024,3,1015,Timeless Sardines 1931,Timeless Sardines,4,36.0
2024,3,1016,Timeless Sardines 1932,Timeless Sardines,4,36.0
2024,3,1017,Timeless Sardines 1933,Timeless Sardines,1,9.0
2024,3,1018,Timeless Sardines 1934,Timeless Sardines,1,9.0
2024,3,1019,Timeless Sardines 1935,Timeless Sardines,4,36.0
2024,3,1020,Timeless Sardines 1936,Timeless Sardines,2,18.0
2024,3,1021,Timeless Sardines 1937,Timeless Sardines,1,9.0
2024,3,1022,Timeless Sardines 1938,Timeless Sardines,5,45.0
2024,3,1024,Timeless Sardines 1940,Timeless Sardines,1,9.0
2024,3,1025,Timeless Sardines 1941,Timeless Sardines,3,27.0
2024,3,1026,Timeless Sardines 1942,Timeless Sardines,1,9.0
2024,3,1027,Timeless Sardines 1943,Timeless Sardines,2,18.0
2024,3,1028,Timeless Sardines 1944,Timeless Sardines,4,36.0
2024,3,1029,Timeless Sardines 1945,Timeless Sardines,2,18.0
2024,3,1030,Timeless Sardines 1946,Timeless Sardines,1,9.0
2024,3,1031,Timeless Sardines 1947,Timeless Sardines,2,18.0
2024,3,1032,Timeless Sardines 1948,Timeless Sardines,11,99.0
2024,3,1033,Timeless Sardines 1949,Timeless Sardines,2,18.0
2024,3,1034,Timeless Sardines 1950,Timeless Sardines,9,81.0
2024,3,1035,Timeless Sardines 1951,Timeless Sardines,13,117.0
2024,3,1036,Timeless Sardines 1952,Timeless Sardines,11,99.0
2024,3,1037,Timeless Sardines 1953,Timeless Sardines,9,81.0
2024,3,1038,Timeless Sardines 1954,Timeless Sardines,2,18.0
2024,3,1039,Timeless Sardines 1955,Timeless Sardines,8,72.0
2024,3,1040,Timeless Sardines 1956,Timeless Sardines,13,117.0
2024,3,1041,Timeless Sardines 1957,Timeless Sardines,13,117.0
2024,3,1042,Timeless Sardines 1958,Timeless Sardines,16,144.0
2024,3,1043,Timeless Sardines 1959,Timeless Sardines,10,90.0
2024,3,1044,Timeless Sardines 1960,Timeless Sardines,10,90.0
2024,3,1045,Timeless Sardines 1961,Timeless Sardines,18,162.0
2024,3,1046,Timeless Sardines 1962,Timeless Sardines,17,153.0
2024,3,1047,Timeless Sardines 1963,Timeless Sardines,6,54.0
2024,3,1048,Timeless Sardines 1964,Timeless Sardines,8,72.0
2024,3,1049,Timeless Sardines 1965,Timeless Sardines,8,72.0
2024,3,1050,Timeless Sardines 1966,Timeless Sardines,7,63.0
2024,3,1051,Timeless Sardines 1967,Timeless Sardines,9,81.0
2024,3,1052,Timeless Sardines 1968,Timeless Sardines,9,81.0
2024,3,1053,Timeless Sardines 1969,Timeless Sardines,6,54.0
2024,3,1054,Timeless Sardines 1970,Timeless Sardines,14,126.0
2024,3,1055,Timeless Sardines 1971,Timeless Sardines,11,99.0
2024,3,1056,Timeless Sardines 1972,Timeless Sardines,5,45.0
2024,3,1057,Timeless Sardines 1973,Timeless Sardines,10,90.0
2024,3,1058,Timeless Sardines 1974,Timeless Sardines,11,99.0
2024,3,1059,Timeless Sardines 1975,Timeless Sardines,12,108.0
2024,3,1060,Timeless Sardines 1976,Timeless Sardines,11,99.0
2024,3,1061,Timeless Sardines 1977,Timeless Sardines,9,81.0
2024,3,1062,Timeless Sardines 1978,Timeless Sardines,14,126.0
2024,3,1063,Timeless Sardines 1979,Timeless Sardines,6,54.0
2024,3,1064,Timeless Sardines 1980,Timeless Sardines,10,90.0
2024,3,1065,Timeless Sardines 1981,Timeless Sardines,5,45.0
2024,3,1066,Timeless Sardines 1982,Timeless Sardines,9,81.0
2024,3,1067,Timeless Sardines 1983,Timeless Sardines,8,72.0
2024,3,1068,Timeless Sardines 1984,Timeless Sardines,6,54.0
2024,3,1069,Timeless Sardines 1985,Timeless Sardines,6,54.0
2024,3,1070,Timeless Sardines 1986,Timeless Sardines,12,108.0
2024,3,1071,Timeless Sardines 1987,Timeless Sardines,11,99.0
2024,3,1072,Timeless Sardines 1988,Timeless Sardines,12,108.0
2024,3,1073,Timeless Sardines 1989,Timeless Sardines,12,108.0
2024,3,1074,Timeless Sardines 1990,Timeless Sardines,10,90.0
2024,3,1075,Timeless Sardines 1991,Timeless Sardines,14,126.0
2024,3,1076,Timeless Sardines 1992,Timeless Sardines,10,90.0
2024,3,1077,Timeless Sardines 1993,Timeless Sardines,15,135.0
2024,3,1078,Timeless Sardines 1994,Timeless Sardines,14,126.0
2024,3,1079,Timeless Sardines 1995,Timeless Sardines,13,117.0
2024,3,1080,Timeless Sardines 1996,Timeless Sardines,11,99.0
2024,3,1081,Timeless Sardines 1997,Timeless Sardines,8,72.0
2024,3,1082,Timeless Sardines 1998,Timeless Sardines,7,63.0
2024,3,1083,Timeless Sardines 1999,Timeless Sardines,13,117.0
2024,3,1084,Timeless Sardines 2000,Timeless Sardines,5,45.0
2024,3,1085,Timeless Sardines 2001,Timeless Sardines,10,90.0
2024,3,1086,Timeless Sardines 2002,Timeless Sardines,11,99.0
2024,3,1087,Timeless Sardines 2003,Timeless Sardines,12,108.0
2024,3,1088,Timeless Sardines 2004,Timeless Sardines,15,135.0
2024,3,1089,Timeless Sardines 2005,Timeless Sardines,16,144.0
2024,3,1090,Timeless Sardines 2006,Timeless Sardines,1,9.0
2024,3,1091,Timeless Sardines 2007,Timeless Sardines,2,18.0
2024,3,1092,Timeless Sardines 2008,Timeless Sardines,3,27.0
2024,3,1093,Timeless Sardines 2009,Timeless Sardines,3,27.0
2024,3,1094,Timeless Sardines 2010,Timeless Sardines,2,18.0
2024,3,1095,Timeless Sardines 2011,Timeless Sardines,2,18.0
2024,3,1096,Timeless Sardines 2012,Timeless Sardines,2,18.0
2024,3,1097,Timeless Sardines 2013,Timeless Sardines,1,9.0
2024,3,1098,Timeless Sardines 2014,Timeless Sardines,2,18.0
2024,3,1099,Timeless Sardines 2015,Timeless Sardines,3,27.0
2024,3,1100,Timeless Sardines 2016,Timeless Sardines,5,45.0
2024,3,1101,Timeless Sardines 2017,Timeless Sardines,4,36.0
2024,3,1102,Timeless Sardines 2018,Timeless Sardines,2,18.0
2024,3,1103,Timeless Sardines 2019,Timeless Sardines,2,18.0
2024,3,1104,Timeless Sardines 2020,Timeless Sardines,15,135.0
2024,3,1105,Timeless Sardines 2021,Timeless Sardines,12,108.0
2024,3,1106,Timeless Sardines 2022,Timeless Sardines,10,90.0
2024,3,1107,Timeless Sardines 2023,Timeless Sardines,14,126.0
2024,3,1108,Timeless Sardines 2024,Timeless Sardines,18,162.0
2024,3,1109,Timeless Sardines 2025,Timeless Sardines,19,171.0
2024,3,1110,Timeless Sardines 2026,Timeless Sardines,23,207.0
2024,3,1111,Skinless & Boneless Sardines in Virgin Olive Oil,Sardines,876,13140.0
2024,3,1112,Small Sardines (Petinga),Sardines,24,189.6
2024,3,1113,Sardines with Peppers,Sardines,223,2185.4
2024,3,1114,Spicy Smoked Sardines,Sardines,225,2205.0
2024,3,1115,Sardines with Lemon,Sardines,154,1509.2
2024,3,1116,Sardines in Tomato Sauce,Sardines,169,1656.2
2024,3,1117,Sardines with Mustard,Sardines,97,1105.8
2024,3,1118,Sardines with Ketchup,Sardines,14,140.0
2024,3,1119,Sardines with Seaweed in Extra Virgin Olive Oil,Sardines,18,230.4
2024,3,1120,Millesime,Sardines,3,129.89999999999998
2024,3,1121,Lingote (Ingot),Sardines,43,946.0
2024,3,1122,Sardines in Brine,Sardines,31,217.0
2024,3,1123,Anchovies,Sardines,180,1728.0
2024,3,1124,Sardines w/ Stuffed Olives | Lisboa,Sardines w/ Stuffed Olives (Cities),104,1352.0
2024,3,1125,Sardines w/ Stuffed Olives | Porto,Sardines w/ Stuffed Olives (Cities),15,195.0
2024,3,1126,Sardines w/ Stuffed Olives | Sintra,Sardines w/ Stuffed Olives (Cities),33,429.0
2024,3,1127,Sardines w/ Stuffed Olives | Cascais,Sardines w/ Stuffed Olives (Cities),5,65.0
2024,3,1128,Sardines w/ Stuffed Olives | Obidos,Sardines w/ Stuffed Olives (Cities),5,65.0
2024,3,1129,Sardines w/ Stuffed Olives | Evora,Sardines w/ Stuffed Olives (Cities),6,78.0
2024,3,1130,Sardines w/ Stuffed Olives | Coimbra,Sardines w/ Stuffed Olives (Cities),3,39.0
2024,3,1131,Sardines w/ Stuffed Olives | Aveiro,Sardines w/ Stuffed Olives (Cities),7,91.0
2024,3,1132,Sardines w/ Stuffed Olives | Algarve,Sardines w/ Stuffed Olives (Cities),6,78.0
2024,3,1133,Sardines w/ Stuffed Olives | Madeira,Sardines w/ Stuffed Olives (Cities),9,117.0
2024,3,1134,Sardines w/ Stuffed Olives | Acores,Sardines w/ Stuffed Olives (Cities),6,78.0
2024,3,1135,Horse Mackerel in Extra Virgin Olive Oil,Other Fish & Seafood,16,96.0
2024,3,1136,Smoked Mussels in Olive Oil,Other Fish & Seafood,134,1045.2
2024,3,1137,Tuna in Olive Oil,Other Fish & Seafood,169,1504.1
2024,3,1138,Fillets with Mustard,Other Fish & Seafood,46,533.6
2024,3,1139,Mackerel Fillets in Olive Oil,Other Fish & Seafood,89,827.7
2024,3,1140,Smoked Trout in Olive Oil,Other Fish & Seafood,57,552.9
2024,3,1141,Squid in Stewed Sauce,Other Fish & Seafood,38,372.4
2024,3,1142,Spicy Needlefish in Escabeche,Other Fish & Seafood,11,116.6
2024,3,1143,Spicy Needlefish in Extra Virgin Olive Oil,Other Fish & Seafood,20,204.0
2024,3,1144,Whelks in Brine,Other Fish & Seafood,29,298.70000000000005
2024,3,1145,Cod in Olive Oil,Other Fish & Seafood,317,3962.5
2024,3,1146,Smoked Cod Roe with Vegetables,Other Fish & Seafood,35,430.5
2024,3,1147,Baby Cuttlefish,Other Fish & Seafood,29,411.8
2024,3,1148,Scabbardfish in Extra Virgin Olive Oil,Other Fish & Seafood,26,356.2
2024,3,1149,Smoked Salmon in Olive Oil,Other Fish & Seafood,131,1938.8
2024,3,1150,Sea Bream in Extra Virgin Olive Oil,Other Fish & Seafood,48,729.6
2024,3,1151,Sea Bass in Extra Virgin Olive Oil,Other Fish & Seafood,169,2585.7
2024,3,1152,Octopus in Extra Virgin Olive Oil,Other Fish & Seafood,408,6446.4
2024,3,1153,Shrimp Scampi (Prawns),Other Fish & Seafood,147,2646.0
2024,3,1154,Meagre in Extra Virgin Olive Oil,Other Fish & Seafood,38,684.0
2024,3,1155,Smoked Sole in Olive Oil,Other Fish & Seafood,5,123.5
2024,3,1156,Eels in Escabeche,Other Fish & Seafood,14,392.0
2024,3,1157,Smoked Eel Fillets in Olive Oil,Other Fish & Seafood,10,344.0
2024,3,1158,King Crab,Other Fish & Seafood,3,252.9
2024,3,1159,Spicy Lobster with Seaweed in EVOO,Other Fish & Seafood,21,974.4
2024,3,1160,Mackerel Roe,Other Fish & Seafood,6,159.60000000000002
2024,3,1162,Mackerel Pate,Pates,22,182.6
2024,3,1163,Sardine Pate,Pates,57,501.6
2024,3,1164,Sardine Pate with Mustard,Pates,18,169.20000000000002
2024,3,1165,Sardine Pate with Lemon,Pates,26,249.6
2024,3,1166,Cod Pate,Pates,55,539.0
2024,3,1167,Eel Escabeche Pate,Pates,15,162.0
2024,3,1168,Oat Balls with Vegetables,Vegetarian,13,114.4
2024,3,1169,Chickpea & Carrot Fritters,Vegetarian,21,203.7
2024,3,1170,Portobello Mushroom,Vegetarian,12,146.39999999999998
2024,3,1171,Sardine Summer Tote Bag,Packaging & Accessories,44,22.0
2024,3,1172,TNT Bag,Packaging & Accessories,15,30.0
2024,3,1173,COMUR Net Bag,Packaging & Accessories,5,100.0
2024,3,1174,Large Bag COMUR/MFSP,Packaging & Accessories,14,7.0
2024,3,1175,Small MFSP Bag,Packaging & Accessories,18,3.6
2024,3,1176,Portuguese Sardine Box 8un,Packaging & Accessories,111,0.0
2024,3,1177,Pates Box,Packaging & Accessories,15,0.0
2024,3,1178,Anchovies Box,Packaging & Accessories,7,0.0
2024,3,1179,Comur Survival Kit Box,Packaging & Accessories,12,0.0
2024,3,1180,Lingote Box,Packaging & Accessories,7,0.0
2024,3,1181,Crazy for Sardines Box,Packaging & Accessories,28,0.0
2024,4,1000,Timeless Sardines 1916,Timeless Sardines,3,27.0
2024,4,1001,Timeless Sardines 1917,Timeless Sardines,5,45.0
2024,4,1002,Timeless Sardines 1918,Timeless Sardines,5,45.0
2024,4,1003,Timeless Sardines 1919,Timeless Sardines,7,63.0
2024,4,1004,Timeless Sardines 1920,Timeless Sardines,2,18.0
2024,4,1005,Timeless Sardines 1921,Timeless Sardines,4,36.0
2024,4,1006,Timeless Sardines 1922,Timeless Sardines,7,63.0
2024,4,1007,Timeless Sardines 1923,Timeless Sardines,9,81.0
2024,4,1008,Timeless Sardines 1924,Timeless Sardines,7,63.0
2024,4,1009,Timeless Sardines 1925,Timeless Sardines,6,54.0
2024,4,1010,Timeless Sardines 1926,Timeless Sardines,10,90.0
2024,4,1011,Timeless Sardines 1927,Timeless Sardines,8,72.0
2024,4,1012,Timeless Sardines 1928,Timeless Sardines,5,45.0
2024,4,1013,Timeless Sardines 1929,Timeless Sardines,4,36.0
2024,4,1014,Timeless Sardines 1930,Timeless Sardines,8,72.0
2024,4,1015,Timeless Sardines 1931,Timeless Sardines,6,54.0
2024,4,1016,Timeless Sardines 1932,Timeless Sardines,7,63.0
2024,4,1017,Timeless Sardines 1933,Timeless Sardines,7,63.0
2024,4,1018,Timeless Sardines 1934,Timeless Sardines,10,90.0
2024,4,1019,Timeless Sardines 1935,Timeless Sardines,3,27.0
2024,4,1020,Timeless Sardines 1936,Timeless Sardines,1,9.0
2024,4,1021,Timeless Sardines 1937,Timeless Sardines,10,90.0
2024,4,1022,Timeless Sardines 1938,Timeless Sardines,4,36.0
2024,4,1023,Timeless Sardines 1939,Timeless Sardines,2,18.0
2024,4,1024,Timeless Sardines 1940,Timeless Sardines,12,108.0
2024,4,1025,Timeless Sardines 1941,Timeless Sardines,7,63.0
2024,4,1026,Timeless Sardines 1942,Timeless Sardines,4,36.0
2024,4,1027,Timeless Sardines 1943,Timeless Sardines,7,63.0
2024,4,1028,Timeless Sardines 1944,Timeless Sardines,5,45.0
2024,4,1029,Timeless Sardines 1945,Timeless Sardines,11,99.0
2024,4,1030,Timeless Sardines 1946,Timeless Sardines,4,36.0
2024,4,1031,Timeless Sardines 1947,Timeless Sardines,4,36.0
2024,4,1032,Timeless Sardines 1948,Timeless Sardines,3,27.0
2024,4,1033,Timeless Sardines 1949,Timeless Sardines,4,36.0
2024,4,1034,Timeless Sardines 1950,Timeless Sardines,15,135.0
2024,4,1035,Timeless Sardines 1951,Timeless Sardines,16,144.0
2024,4,1036,Timeless Sardines 1952,Timeless Sardines,19,171.0
2024,4,1037,Timeless Sardines 1953,Timeless Sardines,16,144.0
2024,4,1038,Timeless Sardines 1954,Timeless Sardines,24,216.0
2024,4,1039,Timeless Sardines 1955,Timeless Sardines,19,171.0
2024,4,1040,Timeless Sardines 1956,Timeless Sardines,26,234.0
2024,4,1041,Timeless Sardines 1957,Timeless Sardines,17,153.0
2024,4,1042,Timeless Sardines 1958,Timeless Sardines,18,162.0
2024,4,1043,Timeless Sardines 1959,Timeless Sardines,17,153.0
2024,4,1044,Timeless Sardines 1960,Timeless Sardines,21,189.0
2024,4,1045,Timeless Sardines 1961,Timeless Sardines,34,306.0
2024,4,1046,Timeless Sardines 1962,Timeless Sardines,17,153.0
2024,4,1047,Timeless Sardines 1963,Timeless Sardines,21,189.0
2024,4,1048,Timeless Sardines 1964,Timeless Sardines,23,207.0
2024,4,1049,Timeless Sardines 1965,Timeless Sardines,19,171.0
2024,4,1050,Timeless Sardines 1966,Timeless Sardines,18,162.0
2024,4,1051,Timeless Sardines 1967,Timeless Sardines,19,171.0
2024,4,1052,Timeless Sardines 1968,Timeless Sardines,19,171.0
2024,4,1053,Timeless Sardines 1969,Timeless Sardines,24,216.0
2024,4,1054,Timeless Sardines 1970,Timeless Sardines,27,243.0
2024,4,1055,Timeless Sardines 1971,Timeless Sardines,23,207.0
2024,4,1056,Timeless Sardines 1972,Timeless Sardines,18,162.0
2024,4,1057,Timeless Sardines 1973,Timeless Sardines,14,126.0
2024,4,1058,Timeless Sardines 1974,Timeless Sardines,23,207.0
2024,4,1059,Timeless Sardines 1975,Timeless Sardines,21,189.0
2024,4,1060,Timeless Sardines 1976,Timeless Sardines,20,180.0
2024,4,1061,Timeless Sardines 1977,Timeless Sardines,15,135.0
2024,4,1062,Timeless Sardines 1978,Timeless Sardines,25,225.0
2024,4,1063,Timeless Sardines 1979,Timeless Sardines,23,207.0
2024,4,1064,Timeless Sardines 1980,Timeless Sardines,19,171.0
2024,4,1065,Timeless Sardines 1981,Timeless Sardines,21,189.0
2024,4,1066,Timeless Sardines 1982,Timeless Sardines,19,171.0
2024,4,1067,Timeless Sardines 1983,Timeless Sardines,16,144.0
2024,4,1068,Timeless Sardines 1984,Timeless Sardines,13,117.0
2024,4,1069,Timeless Sardines 1985,Timeless Sardines,27,243.0
2024,4,1070,Timeless Sardines 1986,Timeless Sardines,19,171.0
2024,4,1071,Timeless Sardines 1987,Timeless Sardines,21,189.0
2024,4,1072,Timeless Sardines 1988,Timeless Sardines,19,171.0
